,0
4795,6142.734665479219
4796,6144.761188669447
4797,6142.787721502054
4798,6133.814263379365
4799,6108.840813703667
4800,6147.867371877226
4801,6145.893937302294
4802,6112.92050938112
4803,6138.947087515955
4804,6140.973671109067
4805,6133.000259562747
4806,6150.026852279315
4807,6159.053448661139
4808,6134.080048110635
4809,6151.106650030281
4810,6126.133253822625
4811,6118.159858890294
4812,6172.1864646360045
4813,6130.213070462571
4814,6142.239675772915
4815,6129.266279970076
4816,6143.292882457218
4817,6174.319482637642
4818,6120.346079914792
4819,6150.37267369227
4820,6141.399263373836
4821,6126.425848363426
4822,6126.452428065158
4823,6161.479001883339
4824,6129.50556922248
4825,6111.532129487299
4826,6134.558682082736
4827,6140.585226413957
4828,6132.6117618863655
4829,6133.6382879056155
4830,6134.664803877614
4831,6138.691309208534
4832,6125.717803304826
4833,6134.7442855732215
4834,6153.770755420748
4835,6111.7972122547335
4836,6141.823655482819
4837,6123.8500845129665
4838,6132.87649875347
4839,6107.902897612959
4840,6128.929280500418
4841,6130.955646825184
4842,6117.981995996964
4843,6123.008327425841
4844,6139.034640522285
4845,6123.0609346971605
4846,6120.087209361734
4847,6133.113463927688
4848,6132.139697807126
4849,6127.165910412584
4850,6146.192101157039
4851,6114.21826945392
4852,6125.244414717109
4853,6141.270536360964
4854,6124.296633800315
4855,6128.322706450482
4856,6137.348753727279
4857,6158.374775047025
4858,6142.400769826554
4859,6128.4267374832225
4860,6137.45267743492
4861,6136.4785891000765
4862,6143.5044718976715
4863,6131.530325247247
4864,6113.5561485689095
4865,6143.581941283347
4866,6131.607702811832
4867,6129.633432576232
4868,6124.659129999021
4869,6123.684794503287
4870,6146.710425512739
4871,6134.736022451717
4872,6146.761584745205
4873,6146.787111818834
4874,6151.812603098895
4875,6123.838058012347
4876,6121.863475986823
4877,6132.888856450644
4878,6151.914198832825
4879,6139.939502563084
4880,6126.9647670718505
4881,6115.989991790278
4882,6124.015176150245
4883,6152.040319584375
4884,6129.065421526033
4885,6141.0904814093465
4886,6123.1154986692045
4887,6127.140472741272
4888,6142.165403061997
4889,6155.190289068617
4890,6138.215130199174
4891,6155.239925892518
4892,6124.264675588316
4893,6120.289378727062
4894,6140.3140347500885
4895,6113.33864309957
4896,6119.363203218533
4897,6143.387714550869
4898,6123.412176541338
4899,6122.43658863558
4900,6126.460950280122
4901,6124.485260922389
4902,6114.50952001071
4903,6139.533726994327
4904,6125.557881323405
4905,6157.581982449043
4906,6143.606029823273
4907,6143.630022899082
4908,6162.653961130409
4909,6136.677843972159
4910,6160.701670880214
4911,6129.7254413114315
4912,6108.749154723667
4913,6129.77281057577
4914,6148.796408327598
4915,6144.819947440029
4916,6129.84342737496
4917,6141.866847595324
4918,6143.890207565092
4919,6134.913506749291
4920,6129.936744613998
4921,6138.959920626361
4922,6145.983034254603
4923,6132.0060849680285
4924,6144.029072237032
4925,6133.051995533109
4926,6152.074854328865
4927,6147.097648098016
4928,6135.120376315407
4929,6132.143038457014
4930,6132.165633999953
4931,6137.188162422489
4932,6108.210623204043
4933,6152.233015825204
4934,6138.255339767733
4935,6144.277594514569
4936,6141.299779549844
4937,6157.321894358888
4938,6132.343938428233
4939,6144.365911245627
4940,6111.1365302487575
4941,6158.158359030385
4942,6153.1801150306665
4943,6106.20179774228
4944,6108.223406659163
4945,6118.244941276508
4946,6099.266401090784
4947,6091.287785599729
4948,6077.309094302373
4949,6090.330326699032
4950,6091.35148229133
4951,6105.372560582193
4952,6098.393561075866
4953,6097.414483277917
4954,6105.435326695245
4955,6103.45609083609
4956,6088.476775210038
4957,6101.497379328029
4958,6093.517902702365
4959,6077.53834484672
4960,6103.558705276144
4961,6095.578983507072
4962,6094.599179057331
4963,6095.61929144615
4964,6098.639320194164
4965,6103.659264823425
4966,6108.6791248574045
4967,6111.698899821008
4968,6100.718589240576
4969,6109.738192643895
4970,6099.757709560203
4971,6103.777139520198
4972,6093.796482056046
4973,6100.815736701386
4974,6095.83490299134
4975,6097.853980462517
4976,6072.872968653024
4977,6074.89186710247
4978,6059.910675351977
4979,6101.929392944182
4980,6083.948019423248
4981,6099.966554334871
4982,6092.984997226285
4983,6081.0033476462695
4984,6094.02160514516
4985,6104.03976927485
4986,6093.0578395888015
4987,6097.075815642051
4988,6107.0936969912145
4989,6094.1114831945
4990,6087.129173811705
4991,6096.146768404236
4992,6101.164266535103
4993,6108.181667768934
4994,6109.19897167198
4995,6087.216177812119
4996,6111.233285758869
4997,6105.250295083388
4998,6108.267205358483
4999,6102.284016158621
5000,6111.300727059927
5001,6096.317337640201
5002,6096.333847478915
5003,6090.350256157227
5004,6089.36656325798
5005,6113.382768365716
5006,6112.398871066682
5007,6120.414870948827
5008,6119.430767601822
5009,6079.446560617055
5010,6079.462249587646
5011,6098.477834108447
5012,6110.493313776051
5013,6115.508688188799
5014,6123.523956946787
5015,6087.539119651868
5016,6116.554175907661
5017,6121.56912531956
5018,6107.5839674947365
5019,6110.5987020421435
5020,6112.61332857253
5021,6133.627846698437
5022,6099.64225603421
5023,6118.656556196006
5024,6115.670746801793
5025,6116.684827471362
5026,6100.698797826331
5027,6125.71265749015
5028,6102.72640608811
5029,6089.740043247341
5030,6097.753568596831
5031,6104.76698176742
5032,6105.780282391809
5033,6102.79347010457
5034,6111.806544542146
5035,6142.819505342863
5036,6100.832352146926
5037,6118.845084596436
5038,6109.857702335388
5039,6120.87020500968
5040,6086.882592267114
5041,6099.89486375741
5042,6114.907019132203
5043,6121.919058045051
5044,6107.930980151446
5045,6114.942785108809
5046,6105.954472576506
5047,6130.966042215846
5048,6108.977493690088
5049,6100.988826664448
5050,6107.000040806105
5051,6100.011135784202
5052,6105.0221112698555
5053,6132.032966936158
5054,6107.043702458184
5055,6116.054317512997
5056,6127.06481177965
5057,6115.0751849391945
5058,6118.085436674685
5059,6115.095566671183
5060,6108.105574615762
5061,6092.115460197512
5062,6083.125223107546
5063,6120.134863039004
5064,6103.144379687058
5065,6099.153772748915
5066,6098.1630419238245
5067,6113.172186913082
5068,6139.181207420034
5069,6102.190103150083
5070,6114.198873810688
5071,6126.207519111378
5072,6131.216038763748
5073,6116.2244324814665
5074,6113.232699980282
5075,6111.240840978025
5076,6117.248855194613
5077,6132.256742352054
5078,6140.2645021744565
5079,6113.272134388024
5080,6115.279638721067
5081,6102.287014904007
5082,6127.294262669375
5083,6111.30138175182
5084,6116.308371888117
5085,6130.315232817162
5086,6118.321964279981
5087,6112.328566019738
5088,6104.335037781731
5089,6134.341379313403
5090,6103.34759036434
5091,6135.3536706862815
5092,6103.3596200331185
5093,6140.365438160899
5094,6121.371124827838
5095,6099.376679794308
5096,6138.3821028228585
5097,6108.3873936782065
5098,6134.392552127249
5099,6142.397577939061
5100,6130.402470884906
5101,6127.4072307382285
5102,6094.41185727467
5103,6121.416350272066
5104,6113.420709510447
5105,6110.424934772049
5106,6119.429025841312
5107,6127.432982504885
5108,6128.43680455163
5109,6114.4404917726215
5110,6113.444043961156
5111,6124.447460912751
5112,6091.450742425149
5113,6106.45388829832
5114,6100.456898334469
5115,6119.459772338033
5116,6116.462510115687
5117,6105.465111476349
5118,6102.46757623118
5119,6097.469904193587
5120,6115.472095179229
5121,6086.474149006016
5122,6088.4760654941165
5123,6127.477844465955
5124,6123.479485746219
5125,6128.480989161861
5126,6114.482354542098
5127,6125.48358171842
5128,6101.484670524588
5129,6104.485620796638
5130,6114.486432372885
5131,6119.487105093923
5132,6117.48763880263
5133,6127.488033344168
5134,6089.488288565989
5135,6099.488404317835
5136,6137.4883804517385
5137,6083.488216822031
5138,6100.4879132853375
5139,6111.487469700585
5140,6129.486885929004
5141,6117.486161834125
5142,6125.485297281789
5143,6134.484292140144
5144,6106.483146279649
5145,6121.481859573076
5146,6122.480431895511
5147,6144.478863124359
5148,6132.477153139343
5149,6120.475301822504
5150,6107.47330905821
5151,6121.471174733152
5152,6115.468898736348
5153,6125.466480959141
5154,6127.46392129521
5155,6094.46121964056
5156,6114.458375893532
5157,6109.455389954804
5158,6127.452261727386
5159,6145.448991116632
5160,6117.4455780302305
5161,6119.442022378215
5162,6093.438324072961
5163,6110.4344830291875
5164,6125.430499163959
5165,6119.426372396689
5166,6102.422102649137
5167,6088.417689845414
5168,6091.413133911981
5169,6112.408434777652
5170,6116.403592373592
5171,6108.398606633325
5172,6118.393477492725
5173,6104.388204890027
5174,6130.382788765823
5175,6119.377229063061
5176,6092.371525727052
5177,6119.365678705467
5178,6122.3596879483375
5179,6121.3535534080565
5180,6118.347275039383
5181,6106.340852799437
5182,6107.334286647705
5183,6111.32757654604
5184,6131.320722458659
5185,6090.313724352144
5186,6126.306582195451
5187,6104.299295959897
5188,6119.2918656191705
5189,6094.284291149329
5190,6136.276572528799
5191,6114.268709738376
5192,6117.260702761228
5193,6117.252551582891
5194,6105.244256191273
5195,6111.235816576653
5196,6129.227232731681
5197,6120.2185046513805
5198,6137.209632333143
5199,6117.2006157767355
5200,6122.191454984294
5201,6110.182149960329
5202,6121.172700711721
5203,6144.163107247724
5204,6126.153369579963
5205,6119.143487722434
5206,6123.133461691506
5207,6115.123291505921
5208,6130.112977186788
5209,6100.102518757592
5210,6113.091916244184
5211,6127.0811696747905
5212,6119.070279080002
5213,6118.059244492786
5214,6099.048065948472
5215,6135.036743484765
5216,6109.025277141732
5217,6101.013666961813
5218,6102.001912989814
5219,6128.990015272904
5220,6090.977973860624
5221,6112.965788804875
5222,6126.953460159926
5223,6120.940987982407
5224,6124.928372331315
5225,6107.915613268005
5226,6093.902710856196
5227,6121.889665161965
5228,6119.876476253753
5229,6123.863144202355
5230,6124.849669080925
5231,6126.836050964975
5232,6108.822289932369
5233,6091.80838606333
5234,6107.794339440429
5235,6097.780150148594
5236,6105.765818275098
5237,6108.75134390957
5238,6103.736727143982
5239,6109.721968072654
5240,6108.7070667922535
5241,6120.692023401789
5242,6108.676838002614
5243,6125.661510698422
5244,6100.646041595245
5245,6137.630430801457
5246,6121.6146784277635
5247,6129.598784587207
5248,6113.582749395164
5249,6133.566572969341
5250,6109.550255429775
5251,6117.53379689883
5252,6127.517197501197
5253,6111.500457363893
5254,6118.483576616252
5255,6114.466555389935
5256,6109.449393818917
5257,6137.432092039491
5258,6102.414650190266
5259,6105.39706841216
5260,6124.379346848405
5261,6092.361485644538
5262,6113.343484948405
5263,6117.325344910155
5264,6129.3070656822365
5265,6122.288647419401
5266,6127.270090278694
5267,6137.251394419456
5268,6126.232560003324
5269,6128.213587194218
5270,6133.194476158351
5271,6134.175227064218
5272,6107.155840082599
5273,6096.136315386551
5274,6123.116653151412
5275,6122.096853554789
5276,6109.0769167765675
5277,6090.056842998898
5278,6128.0366324062
5279,6100.016285185154
5280,6115.995801524704
5281,6108.975181616052
5282,6100.954425652655
5283,6104.933533830223
5284,6122.912506346712
5285,6100.891343402329
5286,6123.870045199523
5287,6112.848611942982
5288,6116.827043839634
5289,6105.805341098639
5290,6116.783503931388
5291,6106.761532551502
5292,6108.739427174825
5293,6124.717188019424
5294,6118.694815305582
5295,6108.672309255798
5296,6115.649670094782
5297,6114.626898049453
5298,6131.603993348935
5299,6101.580956224551
5300,6118.557786909824
5301,6107.53448564047
5302,6093.511052654396
5303,6123.487488191696
5304,6116.463792494647
5305,6106.439965807706
5306,6111.416008377508
5307,6108.391920452856
5308,6110.367702284725
5309,6098.343354126254
5310,6104.318876232743
5311,6115.294268861649
5312,6112.26953227258
5313,6101.244666727298
5314,6112.219672489706
5315,6105.19454982585
5316,6128.169299003914
5317,6115.143920294213
5318,6115.118413969193
5319,6123.092780303424
5320,6080.9490708556505
5321,6137.923183340575
5322,6101.89716932117
5323,6104.871029080463
5324,6073.844762903587
5325,6085.818371077774
5326,6066.79185389235
5327,6051.7652116387335
5328,6082.738444610428
5329,6065.7115531030195
5330,6057.684537414171
5331,6064.657397843619
5332,6087.630134693168
5333,6071.602748266686
5334,6064.5752388701
5335,6063.547606811393
5336,6086.5198524005955
5337,6069.491975949786
5338,6088.46397777308
5339,6058.435858186631
5340,6077.407617508623
5341,6065.379256059266
5342,6090.350774160788
5343,6075.322172137439
5344,6095.293450315476
5345,6080.264609023163
5346,6058.235648590766
5347,6088.2065693505465
5348,6082.177371636759
5349,6078.148055785641
5350,6087.1186221354155
5351,6084.089071026277
5352,6086.059402800393
5353,6078.029617801896
5354,6074.999716376879
5355,6085.969698873391
5356,6091.939565641427
5357,6085.909317032931
5358,6096.878953401783
5359,6091.848475103798
5360,6092.817882496718
5361,6095.78717594021
5362,6083.756355795856
5363,6104.72542242715
5364,6069.694376199494
5365,6072.66321748019
5366,6077.631946638433
5367,6075.60056404531
5368,6065.569070073792
5369,6074.537465098725
5370,6073.5057494968305
5371,6081.473923646697
5372,6058.44198792877
5373,6060.409942725353
5374,6060.3777884206
5375,6068.345525400507
5376,6086.313154052905
5377,6088.280674767461
5378,6076.248087935665
5379,6101.215393950827
5380,6087.182593208073
5381,6079.1496861043315
5382,6080.116673038339
5383,6072.083554410623
5384,6085.050330623501
5385,6084.017002081077
5386,6086.983569189229
5387,6070.950032355605
5388,6070.916391989621
5389,6081.88264850245
5390,6072.848802307018
5391,6071.814853817993
5392,6072.780803451789
5393,6077.746651626549
5394,6073.712398762143
5395,6074.678045280161
5396,6076.643591603911
5397,6074.609038158404
5398,6086.574385370353
5399,6060.539633668168
5400,6098.504783481944
5401,6083.469835243459
5402,6084.434789386165
5403,6071.399646345183
5404,6080.364406557295
5405,6066.329070460938
5406,6075.293638496198
5407,6082.2581111048
5408,6066.222488730108
5409,6071.186771817109
5410,6087.150960812415
5411,6076.115056164251
5412,6108.079058322448
5413,6105.04296773844
5414,6082.006784865253
5415,6079.970510157501
5416,6094.934144071378
5417,6086.897687064649
5418,6067.861139596646
5419,6078.824502128261
5420,6080.787775121936
5421,6073.750959041658
5422,6093.714054352952
5423,6090.677061522875
5424,6078.6399810200055
5425,6091.602813314438
5426,6101.565558877777
5427,6077.52821818313
5428,6071.490791705095
5429,6067.453279919762
5430,6090.415683304699
5431,6095.378002338947
5432,6079.340237503012
5433,6073.302389278858
5434,6102.2644581499
5435,6089.226444600998
5436,6074.188349118444
5437,6080.150172189963
5438,6091.111914304698
5439,6089.073575953205
5440,6079.035157627451
5441,6095.996659820794
5442,6085.958083027988
5443,6072.919427745171
5444,6105.880694469854
5445,6081.841883700915
5446,6086.802995938598
5447,6080.7640316844945
5448,6075.724991441545
5449,6082.685875714025
5450,6099.64668500754
5451,6080.60741982902
5452,6091.568080686707
5453,6082.528668090149
5454,6088.4891825501945
5455,6083.449624578983
5456,6067.409994689936
5457,6078.37029339775
5458,6074.3305212183905
5459,6107.290678669081
5460,6079.2507662682965
5461,6078.210784535757
5462,6084.170733992416
5463,6083.130615160456
5464,6064.09042856328
5465,6060.0501747255
5466,6097.009854172936
5467,6065.969467432598
5468,6071.929015032689
5469,6073.888497502587
5470,6070.847915372843
5471,6075.807269175173
5472,6080.766559442445
5473,6089.7257867086755
5474,6079.68495150902
5475,6076.6440543797635
5476,6088.603095858314
5477,6093.562076483193
5478,6088.520996794029
5479,6093.4798573315475
5480,6045.438658637562
5481,6100.397401254969
5482,6104.356085727735
5483,6081.314712600895
5484,6092.273282420537
5485,6085.2317957337955
5486,6096.190253088848
5487,6086.1486550349
5488,6081.107002122179
5489,6088.06529490193
5490,6086.0235339264
5491,6091.981719748835
5492,6090.939852923467
5493,6106.897934005513
5494,6089.855963551157
5495,6094.813942117549
5496,6091.771870262792
5497,6093.729748545935
5498,6082.687577526965
5499,6078.645357766799
5500,6099.603089827271
5501,6091.560774271131
5502,6090.5184116620285
5503,6087.476002564509
5504,6088.433547544004
5505,6081.3910471668205
5506,6090.348502000135
5507,6084.305912611985
5508,6072.263279571257
5509,6077.22060344768
5510,6068.177884811818
5511,6065.135124235059
5512,6090.092322289605
5513,6083.04947954847
5514,6073.006596585462
5515,6076.963673975181
5516,6092.920712293007
5517,6087.877712115093
5518,6088.834674018355
5519,6077.791598580462
5520,6073.748486379831
5521,6091.705337995613
5522,6086.662154007689
5523,6072.618934996659
5524,6088.575681543831
5525,6060.532394231214
5526,6081.489073641514
5527,6069.445720358113
5528,6075.402334965074
5529,6087.358918047121
5530,6089.315470189635
5531,6069.271991978646
5532,6065.2284840008215
5533,6074.184946843459
5534,6081.141381094475
5535,6079.097787342399
5536,6085.054166176363
5537,6099.010518186089
5538,6063.966843961888
5539,6075.923144094644
5540,6100.879419175808
5541,6106.835669797386
5542,6080.791896551934
5543,6088.748100032546
5544,6091.704280832848
5545,6078.660439546983
5546,6068.61657676961
5547,6084.572693095887
5548,6083.528789121467
5549,6090.484865442486
5550,6078.440922655558
5551,6098.396961357759
5552,6096.352982146625
5553,6080.3089856201395
5554,6078.264972376723
5555,6095.220943015223
5556,6093.176898134914
5557,6103.132838335475
5558,6078.088764216989
5559,6082.044676379933
5560,6109.000575425164
5561,6094.956461953916
5562,6103.912336567788
5563,6099.868199868731
5564,6101.8240524590465
5565,6090.779894941371
5566,6065.735727918669
5567,6087.691551994225
5568,6080.647367771632
5569,6072.603175854782
5570,6085.55897684786
5571,6088.514771355332
5572,6077.470559981935
5573,6089.426343332671
5574,6081.382122012795
5575,6064.337896627804
5576,6081.293667783435
5577,6080.249436085648
5578,6058.205202140619
5579,6077.160966554734
5580,6101.116729934573
5581,6083.07249288691
5582,6086.028256018693
5583,6077.984019937045
5584,6094.939785249245
5585,6080.895552562725
5586,6067.851322485063
5587,6076.807095623965
5588,6082.762872587262
5589,6085.718653982899
5590,6060.674440418927
5591,6081.63023250349
5592,6085.586030844822
5593,6065.5418360512285
5594,6077.497648731089
5595,6087.453469492834
5596,6065.409298944949
5597,6088.365137695955
5598,6079.320986354405
5599,6068.276845528873
5600,6086.232715827943
5601,6082.188597860201
5602,6075.144492234229
5603,6087.100399558587
5604,6099.056320441814
5605,6086.012255492412
5606,6102.968205318837
5607,6067.9241705294935
5608,6101.88015173272
5609,6076.836149536786
5610,6101.792164549875
5611,6106.748197380083
5612,6060.704248635402
5613,6082.660318923716
5614,6102.616408852789
5615,6062.572519030258
5616,6087.52865006362
5617,6075.484802560225
5618,6091.440977127268
5619,6090.397174371776
5620,6096.353394900601
5621,6095.309639320413
5622,6083.265908237686
5623,6071.222202258689
5624,6076.178521989485
5625,6066.134868035906
5626,6082.091241003562
5627,6092.047641497815
5628,6083.004070123783
5629,6102.9605274863225
5630,6082.917014190021
5631,6091.873530839191
5632,6106.830078037856
5633,6088.786656389743
5634,6068.743266498276
5635,6084.699908966564
5636,6069.656584397389
5637,6080.613293393204
5638,6095.570036556117
5639,6075.5268144878855
5640,6081.483627789905
5641,6092.440477063202
5642,6073.397362908424
5643,6084.354285925828
5644,6129.311246715275
5645,6079.268245876219
5646,6084.225284007696
5647,6072.18236170832
5648,6093.139479576267
5649,6073.096638209271
5650,6070.053838204612
5651,6109.011080159109
5652,6075.968364669109
5653,6061.925692330479
5654,6079.883063738597
5655,6062.840479488341
5656,6077.79794017408
5657,6070.75544638967
5658,6070.712998728438
5659,6067.670597783175
5660,6080.628244146131
5661,6079.585938408999
5662,6086.5436811629115
5663,6080.50147299843
5664,6076.459314505532
5665,6115.41720627361
5666,6114.375148891454
5667,6080.333142947247
5668,6116.291189028558
5669,6098.249287722326
5670,6093.207439614857
5671,6089.165645291814
5672,6095.123905338205
5673,6086.082220338379
5674,6097.040590876009
5675,6099.999017534096
5676,6091.957500894946
5677,6065.916041540168
5678,6098.874640050668
5679,6064.833297006632
5680,6074.792012987524
5681,6067.750788572075
5682,6082.709624338272
5683,6090.668520863352
5684,6070.627478723792
5685,6071.5864984953
5686,6086.545580752806
5687,6088.504726070453
5688,6061.463935021591
5689,6066.423208178763
5690,6086.3825461137
5691,6057.341949397312
5692,6104.301418599679
5693,6095.260954290039
5694,6075.220557036784
5695,6083.18022740745
5696,6069.139965968706
5697,6075.099773286347
5698,6077.059649925286
5699,6088.019596449544
5700,6078.09243393506
5701,6110.05252191841
5702,6112.012681473706
5703,6083.972913161316
5704,6079.933217540674
5705,6056.893595170272
5706,6033.8540466076465
5707,6045.8145724093765
5708,6060.775173131071
5709,6065.735849327361
5710,6051.696601551894
5711,6057.657430357318
5712,6027.6183362952825
5713,6046.579319916424
5714,6056.540381770358
5715,6060.501522405674
5716,6062.462742369921
5717,6046.424042209607
5718,6033.385422470183
5719,6035.346883696038
5720,6064.308426430494
5721,6042.270051215792
5722,6051.231758593083
5723,6058.193549102429
5724,6041.155423282783
5725,6054.1173816719875
5726,6049.079424806766
5727,6047.0415532227125
5728,6044.003767454284
5729,6047.966068034793
5730,6043.9284554964
5731,6062.890930370101
5732,6046.853493185727
5733,6023.816144471926
5734,6051.778884756167
5735,6050.741714564719
5736,6060.704634422652
5737,6044.667644853826
5738,6050.630746380882
5739,6047.593939525236
5740,6060.55722480707
5741,6074.520602745323
5742,6052.484073857684
5743,6043.447638660585
5744,6055.41129766919
5745,6080.375051397393
5746,6044.338900357802
5747,6051.3028450617385
5748,6052.266886019224
5749,6057.231023738978
5750,6061.195258728404
5751,6084.159591493585
5752,6074.124022539277
5753,6076.088552368897
5754,6073.05318148452
5755,6073.017910386869
5756,6077.982739575305
5757,6052.947669547823
5758,6076.912700801046
5759,6062.877833830212
5760,6058.843069129167
5761,6059.808407190361
5762,6080.77384850484
5763,6057.739393562235
5764,6078.705042850758
5765,6030.670796857194
5766,6062.6366560668885
5767,6062.602620963748
5768,6035.568692030229
5769,6057.534869747327
5770,6055.501154594576
5771,6045.467547050035
5772,6072.434047590285
5773,6038.400656690419
5774,6050.367374824035
5775,6039.334202463231
5776,6050.301140078594
5777,6032.268188139196
5778,6077.235347112588
5779,6078.202617464784
5780,6068.169999660267
5781,6058.137494161972
5782,6068.1051014312825
5783,6048.072821928022
5784,6046.040656110448
5785,6057.008604435248
5786,6080.976667357525
5787,6055.944845330797
5788,6090.913138806987
5789,6039.881548236419
5790,6062.8500740678055
5791,6067.818716748247
5792,6055.787476723221
5793,6071.756354436576
5794,6057.7253503305255
5795,6065.694464845641
5796,6045.663698420845
5797,6054.633051493404
5798,6060.602524498922
5799,6071.572117871333
5800,6074.541832042897
5801,6066.511667444189
5802,6075.481624504097
5803,6057.451703649814
5804,6064.421905306827
5805,6060.392229898918
5806,6071.362677848152
5807,6086.333249574872
5808,6049.303945497692
5809,6075.274766033495
5810,6067.245711597418
5811,6066.2167826028535
5812,6068.18797946144
5813,6073.159302583053
5814,6077.130752375807
5815,6073.102329246039
5816,6060.074033598307
5817,6073.045865835387
5818,6066.017826358263
5819,6067.989915566117
5820,6052.962133856334
5821,6054.934481624483
5822,6064.906959264322
5823,6055.8795671677835
5824,6061.852305724974
5825,6062.825175324166
5826,6048.798176351791
5827,6041.771309192436
5828,6050.744574228835
5829,6062.717971841865
5830,6065.691502410538
5831,6058.665166311999
5832,6063.638963921518
5833,6051.612895612481
5834,6052.586961756389
5835,6071.561162722854
5836,6041.5354988795825
5837,6069.509970592385
5838,6058.484578225158
5839,6063.459322139884
5840,6055.434202696626
5841,6066.40922025352
5842,6072.384375166773
5843,6078.35966779065
5844,6078.335098477478
5845,6072.310667577635
5846,6046.286375439545
5847,6068.262222409674
5848,6034.238208832523
5849,6065.214335050626
5850,6071.190601404541
5851,6051.1670082328465
5852,6080.143555872135
5853,6062.120244657012
5854,6063.097074920085
5855,6073.074046991962
5856,6065.051161201245
5857,6069.028417874526
5858,6081.005817336383
5859,6063.983359909371
5860,6053.96104591402
5861,6063.938875668832
5862,6060.9168494902715
5863,6076.894967692762
5864,6069.873230588685
5865,6066.851638488371
5866,6071.830191700094
5867,6072.808890530071
5868,6081.787735282454
5869,6073.766726259329
5870,6051.745863760702
5871,6092.72514808451
5872,6084.7045795266
5873,6061.684158380737
5874,6079.663884938591
5875,6083.643759489738
5876,6058.623782321652
5877,6054.603953719704
5878,6074.584273967154
5879,6086.5647433451495
5880,6057.54536213272
5881,6049.5261306067705
5882,6061.507049042083
5883,6066.488117711307
5884,6059.469336884955
5885,6064.450706831405
5886,6080.4322278168875
5887,6061.413900105488
5888,6044.395723959141
5889,6056.377699637624
5890,6055.359827398555
5891,6056.342107497391
5892,6083.324540187418
5893,6069.307125719756
5894,6051.289864343345
5895,6061.272756304947
5896,6054.2558018491445
5897,6056.239001218331
5898,6069.22235465271
5899,6079.205862390292
5900,6048.189524666889
5901,6064.173341716114
5902,6062.157313769371
5903,6072.141441055862
5904,6079.12572380257
5905,6081.110162234269
5906,6076.0947565735105
5907,6090.079507040627
5908,6064.06441385372
5909,6065.049477228668
5910,6072.034697379115
5911,6078.020074516468
5912,6061.005608849899
5913,6082.991300586333
5914,6075.977149930453
5915,6070.963157084695
5916,6066.949322249241
5917,6077.9356456220185
5918,6053.9221273987
5919,6064.908767772694
5920,6073.895566935148
5921,6065.882525074943
5922,6071.86964237869
5923,6091.856919030726
5924,6088.8443552131175
5925,6058.831951105649
5926,6056.819706885825
5927,6053.807622728869
5928,6069.795698807716
5929,6071.783935293014
5930,6077.772332353118
5931,6074.760890154091
5932,6063.749608859697
5933,6052.738488631404
5934,6049.727529628377
5935,6061.716732007477
5936,6064.7060959232585
5937,6060.695621527968
5938,6071.685308971541
5939,6070.675158401599
5940,6050.6651699634485
5941,6089.655343800078
5942,6046.6456800521555
5943,6052.636178858027
5944,6046.626840353715
5945,6066.6176646729145
5946,6076.608651946992
5947,6071.599802304985
5948,6073.591115873596
5949,6082.582592777197
5950,6068.574233137818
5951,6074.566037075157
5952,6070.558004706566
5953,6027.550136147061
5954,6061.54243150931
5955,6060.534890903636
5956,6046.5275144380175
5957,6055.520302218083
5958,6057.51325434711
5959,6057.506370926025
5960,6054.499652053399
5961,6070.4930978254515
5962,6064.486708336042
5963,6064.480483676675
5964,6087.4744239364945
5965,6062.468529202282
5966,6060.462799558461
5967,6082.457235087087
5968,6071.451835867854
5969,6082.44660197809
5970,6059.441533492755
5971,6067.4366304844425
5972,6060.431893023373
5973,6071.427321177402
5974,6055.422915012008
5975,6077.418674590302
5976,6061.414599973018
5977,6031.410691218518
5978,6061.406948382788
5979,6059.403371519438
5980,6064.399960679701
5981,6073.396715912431
5982,6041.393637264107
5983,6060.390724778826
5984,6042.3879784983055
5985,6053.3853984618845
5986,6077.382984706517
5987,6076.380737266781
5988,6062.378656174867
5989,6055.3767414605845
5990,6075.374993151362
5991,6072.373411272242
5992,6080.371995845885
5993,6044.370746892565
5994,6077.369664430173
5995,6048.368748474215
5996,6068.367999037811
5997,6060.367416131698
5998,6061.366999764223
5999,6061.366749941352
6000,6085.366666666665
6001,6068.366749941352
6002,6060.366999764223
6003,6066.367416131698
6004,6052.367999037811
6005,6053.368748474215
6006,6064.369664430173
6007,6046.370746892565
6008,6080.371995845885
6009,6058.373411272242
6010,6065.374993151362
6011,6075.3767414605845
6012,6057.378656174867
6013,6081.380737266781
6014,6062.382984706517
6015,6080.3853984618845
6016,6057.3879784983055
6017,6062.390724778826
6018,6081.393637264107
6019,6077.396715912431
6020,6079.399960679701
6021,6055.403371519438
6022,6079.406948382788
6023,6081.410691218518
6024,6052.414599973018
6025,6061.418674590302
6026,6095.422915012008
6027,6047.427321177402
6028,6062.431893023373
6029,6064.4366304844425
6030,6082.441533492755
6031,6073.44660197809
6032,6068.451835867854
6033,6096.457235087087
6034,6054.462799558461
6035,6068.468529202282
6036,6053.4744239364945
6037,6076.480483676675
6038,6062.486708336042
6039,6085.4930978254515
6040,6111.499652053399
6041,6054.506370926025
6042,6055.51325434711
6043,6077.520302218083
6044,6067.5275144380175
6045,6041.534890903636
6046,6075.54243150931
6047,6067.550136147061
6048,6066.558004706566
6049,6044.566037075157
6050,6079.574233137818
6051,6055.582592777197
6052,6072.591115873596
6053,6076.599802304985
6054,6055.608651946992
6055,6063.6176646729145
